Unit ID,ISP,Technology,State,Census,timezone_offset,timezone_offset_dst,Download,Upload,Whitebox Model
40206181,CenturyLink,Fiber,WA,West,-8,-7,1000,1000,skwb8
39486153,CenturyLink,Fiber,MO,Midwest,-6,-5,1000,1000,skwb8
39486049,CenturyLink,Fiber,ID,West,-7,-6,1000,1000,skwb8
40730637,CenturyLink,Fiber,WA,West,-8,-7,1000,1000,skwb8
39877009,CenturyLink,Fiber,WA,West,-8,-7,1000,1000,skwb8
39580973,CenturyLink,Fiber,OR,West,-8,-7,1000,1000,skwb8
39485861,CenturyLink,Fiber,OR,West,-8,-7,1000,1000,skwb8
39486393,CenturyLink,Fiber,WA,West,-8,-7,1000,1000,skwb8
39486213,CenturyLink,Fiber,WA,West,-8,-7,1000,1000,skwb8
39486549,CenturyLink,Fiber,FL,South,-5,-4,1000,1000,skwb8
39486313,CenturyLink,Fiber,OR,West,-8,-7,1000,1000,skwb8
5220513,CenturyLink,Fiber,MN,Midwest,-6,-5,1000,1000,skwb8
39827533,CenturyLink,Fiber,WA,West,-8,-7,1000,1000,skwb8
39536029,CenturyLink,Fiber,FL,South,-5,-4,1000,1000,skwb8
39486433,CenturyLink,Fiber,CO,West,-7,-6,1000,1000,skwb8
40730401,CenturyLink,Fiber,NV,West,-8,-7,1000,1000,skwb8
40730365,CenturyLink,Fiber,WA,West,-8,-7,1000,1000,skwb8
39486121,CenturyLink,Fiber,OR,West,-8,-7,1000,1000,skwb8
39536025,CenturyLink,Fiber,CO,West,-7,-6,1000,1000,skwb8
39774653,CenturyLink,Fiber,OR,West,-8,-7,1000,1000,skwb8
39486089,CenturyLink,Fiber,MN,Midwest,-6,-5,1000,1000,skwb8
39827453,CenturyLink,Fiber,MN,Midwest,-6,-5,1000,1000,skwb8
39774709,CenturyLink,Fiber,CO,West,-7,-6,1000,1000,skwb8
39536165,CenturyLink,Fiber,CO,West,-7,-6,1000,1000,skwb8
39486389,CenturyLink,Fiber,CO,West,-7,-6,1000,1000,skwb8
40730497,CenturyLink,Fiber,ID,West,-7,-6,1000,1000,skwb8
40206169,CenturyLink,Fiber,ID,West,-7,-6,1000,1000,skwb8
39774645,CenturyLink,Fiber,MN,Midwest,-6,-5,1000,1000,skwb8
39486317,CenturyLink,Fiber,FL,South,-5,-4,1000,1000,skwb8
39486553,CenturyLink,Fiber,CO,West,-7,-6,1000,1000,skwb8
39486245,CenturyLink,Fiber,NC,South,-5,-4,1000,1000,skwb8
39486413,CenturyLink,Fiber,UT,West,-7,-6,1000,1000,skwb8
39485893,CenturyLink,Fiber,MN,Midwest,-6,-5,1000,1000,skwb8
39774637,CenturyLink,Fiber,CO,West,-7,-6,1000,1000,skwb8
39485925,CenturyLink,Fiber,MT,West,-7,-6,1000,1000,skwb8
39486141,CenturyLink,Fiber,UT,West,-7,-6,1000,1000,skwb8
39536081,CenturyLink,Fiber,SD,Midwest,-6,-5,1000,1000,skwb8
1001296,Verizon,Fiber,VA,South,-5,-4,940,880,skwb8
3994657,Verizon,Fiber,NJ,Northeast,-5,-4,940,880,skwb8
36509117,Verizon,Fiber,NJ,Northeast,-5,-4,940,880,skwb8
1006760,Verizon,Fiber,DC,South,-5,-4,940,880,skwb8
34132653,Verizon,Fiber,NJ,Northeast,-5,-4,940,880,skwb8
3952577,Verizon,Fiber,NY,Northeast,-5,-4,940,880,skwb8
3643733,Verizon,Fiber,VA,South,-5,-4,940,880,skwb8
21975633,Verizon,Fiber,VA,South,-5,-4,940,880,skwb8
25170341,Verizon,Fiber,NY,Northeast,-5,-4,940,880,skwb8
24733613,Verizon,Fiber,NY,Northeast,-5,-4,940,880,skwb8
23665993,Optimum,Cable,NY,Northeast,-5,-4,940,880,skwb8
1004394,Verizon,Fiber,VA,South,-5,-4,940,880,skwb8
1002056,Verizon,Fiber,VA,South,-5,-4,940,880,skwb8
1020022,Verizon,Fiber,DC,South,-5,-4,940,880,skwb8
996289,Verizon,Fiber,VA,South,-5,-4,940,880,skwb8
25170277,Verizon,Fiber,NY,Northeast,-5,-4,940,880,skwb8
24329053,Verizon,Fiber,NY,Northeast,-5,-4,940,880,skwb8
36446369,Verizon,Fiber,NY,Northeast,-5,-4,940,880,skwb8
3551785,Verizon,Fiber,VA,South,-5,-4,940,880,skwb8
4973121,Verizon,Fiber,VA,South,-5,-4,940,880,skwb8
25170305,Verizon,Fiber,NY,Northeast,-5,-4,940,880,skwb8
30125489,Verizon,Fiber,VA,South,-5,-4,940,880,skwb8
24733161,Verizon,Fiber,MD,South,-5,-4,940,880,skwb8
24733173,Verizon,Fiber,PA,Northeast,-5,-4,940,880,skwb8
1002096,Verizon,Fiber,MD,South,-5,-4,940,880,skwb8
27608493,Verizon,Fiber,MD,South,-5,-4,940,880,skwb8
35822901,Verizon,Fiber,NJ,Northeast,-5,-4,940,880,skwb8
36691901,Verizon,Fiber,MD,South,-5,-4,940,880,skwb8
4803413,Verizon,Fiber,NY,Northeast,-5,-4,940,880,skwb8
24733145,Verizon,Fiber,MD,South,-5,-4,940,880,skwb8
3693377,Verizon,Fiber,VA,South,-5,-4,940,880,skwb8
1002150,Verizon,Fiber,VA,South,-5,-4,940,880,skwb8
25170453,Verizon,Fiber,PA,Northeast,-5,-4,940,880,skwb8
34568857,Verizon,Fiber,RI,Northeast,-5,-4,940,880,skwb8
4298801,Verizon,Fiber,MA,Northeast,-5,-4,940,880,skwb8
25170485,Verizon,Fiber,MA,Northeast,-5,-4,940,880,skwb8
3952981,Verizon,Fiber,PA,Northeast,-5,-4,940,880,skwb8
26490525,Verizon,Fiber,NY,Northeast,-5,-4,940,880,skwb8
26397889,Verizon,Fiber,NY,Northeast,-5,-4,940,880,skwb8
24970757,Verizon,Fiber,DC,South,-5,-4,940,880,skwb8
36509041,Verizon,Fiber,NY,Northeast,-5,-4,940,880,skwb8
26490521,Verizon,Fiber,PA,Northeast,-5,-4,940,880,skwb8
35787413,Verizon,Fiber,NY,Northeast,-5,-4,940,880,skwb8
1001304,Verizon,Fiber,VA,South,-5,-4,940,880,skwb8
1002500,Verizon,Fiber,MD,South,-5,-4,940,880,skwb8
3953009,Verizon,Fiber,NY,Northeast,-5,-4,940,880,skwb8
37320913,Verizon,Fiber,PA,Northeast,-5,-4,940,880,skwb8
1002450,Verizon,Fiber,NY,Northeast,-5,-4,940,880,skwb8
3643845,Verizon,Fiber,DC,South,-5,-4,940,880,skwb8
5990805,Verizon,Fiber,VA,South,-5,-4,940,880,skwb8
1001936,Verizon,Fiber,NY,Northeast,-5,-4,940,880,skwb8
24733853,Verizon,Fiber,VA,South,-5,-4,940,880,skwb8
3551773,Verizon,Fiber,NY,Northeast,-5,-4,940,880,skwb8
24329093,Verizon,Fiber,NY,Northeast,-5,-4,940,880,skwb8
22634821,Verizon,Fiber,NY,Northeast,-5,-4,940,880,skwb8
3798725,Verizon,Fiber,VA,South,-5,-4,940,880,skwb8
25755153,Verizon,Fiber,PA,Northeast,-5,-4,940,880,skwb8
3693265,Verizon,Fiber,PA,Northeast,-5,-4,940,880,skwb8
1006820,Verizon,Fiber,NJ,Northeast,-5,-4,940,880,skwb8
1002168,Verizon,Fiber,VA,South,-5,-4,940,880,skwb8
1002156,Verizon,Fiber,PA,Northeast,-5,-4,940,880,skwb8
3551813,Verizon,Fiber,VA,South,-5,-4,940,880,skwb8
35743681,Verizon,Fiber,MA,Northeast,-5,-4,940,880,skwb8
27351481,Verizon,Fiber,VA,South,-5,-4,940,880,skwb8
32180561,Verizon,Fiber,MD,South,-5,-4,940,880,skwb8
3643741,Verizon,Fiber,MD,South,-5,-4,940,880,skwb8
36509049,Verizon,Fiber,PA,Northeast,-5,-4,940,880,skwb8
23580709,Verizon,Fiber,MA,Northeast,-5,-4,940,880,skwb8
3602949,Verizon,Fiber,PA,Northeast,-5,-4,940,880,skwb8
1002270,Verizon,Fiber,NJ,Northeast,-5,-4,940,880,skwb8
3551777,Verizon,Fiber,NJ,Northeast,-5,-4,940,880,skwb8
1001966,Verizon,Fiber,PA,Northeast,-5,-4,940,880,skwb8
32180537,Verizon,Fiber,MA,Northeast,-5,-4,940,880,skwb8
34132661,Verizon,Fiber,VA,South,-5,-4,940,880,skwb8
3693317,Verizon,Fiber,NJ,Northeast,-5,-4,940,880,skwb8
26226053,Verizon,Fiber,NJ,Northeast,-5,-4,940,880,skwb8
36509093,Verizon,Fiber,NJ,Northeast,-5,-4,940,880,skwb8
1002424,Verizon,Fiber,MA,Northeast,-5,-4,940,880,skwb8
1006556,Verizon,Fiber,NJ,Northeast,-5,-4,940,880,skwb8
21975637,Verizon,Fiber,PA,Northeast,-5,-4,940,880,skwb8
3551797,Verizon,Fiber,NJ,Northeast,-5,-4,940,880,skwb8
3994725,Verizon,Fiber,VA,South,-5,-4,940,880,skwb8
24970761,Verizon,Fiber,MA,Northeast,-5,-4,940,880,skwb8
3551769,Verizon,Fiber,MA,Northeast,-5,-4,940,880,skwb8
25170237,Verizon,Fiber,MA,Northeast,-5,-4,940,880,skwb8
1010070,Verizon,Fiber,NJ,Northeast,-5,-4,940,880,skwb8
1001368,Verizon,Fiber,MA,Northeast,-5,-4,940,880,skwb8
14872857,Verizon,Fiber,PA,Northeast,-5,-4,940,880,skwb8
26397865,Verizon,Fiber,VA,South,-5,-4,940,880,skwb8
3551793,Verizon,Fiber,MA,Northeast,-5,-4,940,880,skwb8
3952973,Verizon,Fiber,VA,South,-5,-4,940,880,skwb8
4803429,Verizon,Fiber,MD,South,-5,-4,940,880,skwb8
1002418,Verizon,Fiber,NJ,Northeast,-5,-4,940,880,skwb8
35245321,Verizon,Fiber,NJ,Northeast,-5,-4,940,880,skwb8
31032121,Verizon,Fiber,PA,Northeast,-5,-4,940,880,skwb8
3693309,Verizon,Fiber,NJ,Northeast,-5,-4,940,880,skwb8
24806969,Frontier,Fiber,FL,South,-5,-4,500,500,skwb8
38098161,Frontier,Fiber,TX,South,-6,-5,500,500,skwb8
1000848,Frontier,Fiber,CA,West,-8,-7,500,500,skwb8
38407157,Frontier,Fiber,TX,South,-6,-5,500,500,skwb8
38098173,Frontier,Fiber,CA,West,-8,-7,500,500,skwb8
24806773,Frontier,Fiber,TX,South,-6,-5,500,500,skwb8
24806921,Frontier,Fiber,FL,South,-5,-4,500,500,skwb8
38616777,Frontier,Fiber,FL,South,-5,-4,500,500,skwb8
39876969,Frontier,Fiber,CA,West,-8,-7,500,500,skwb8
3782201,Frontier,Fiber,TX,South,-6,-5,500,500,skwb8
998059,Frontier,Fiber,FL,South,-5,-4,500,500,skwb8
24733133,Frontier,Fiber,CA,West,-8,-7,500,500,skwb8
24807269,Frontier,Fiber,TX,South,-6,-5,500,500,skwb8
24806749,Frontier,Fiber,TX,South,-6,-5,500,500,skwb8
24806909,Frontier,Fiber,TX,South,-6,-5,500,500,skwb8
24839665,Frontier,Fiber,TX,South,-6,-5,500,500,skwb8
3708681,Frontier,Fiber,TX,South,-6,-5,500,500,skwb8
24970785,Frontier,Fiber,FL,South,-5,-4,500,500,skwb8
24767505,Frontier,Fiber,FL,South,-5,-4,500,500,skwb8
3894069,Frontier,Fiber,CA,West,-8,-7,500,500,skwb8
39774565,Frontier,Fiber,TX,South,-6,-5,500,500,skwb8
24839733,Frontier,Fiber,CA,West,-8,-7,500,500,skwb8
24839469,Frontier,Fiber,FL,South,-5,-4,500,500,skwb8
24806961,Frontier,Fiber,FL,South,-5,-4,500,500,skwb8
38098201,Frontier,Fiber,CA,West,-8,-7,500,500,skwb8
38098497,Frontier,Fiber,FL,South,-5,-4,500,500,skwb8
24839785,Frontier,Fiber,FL,South,-5,-4,500,500,skwb8
1010046,Frontier,Fiber,FL,South,-5,-4,500,500,skwb8
25754797,Frontier,Fiber,TX,South,-6,-5,500,500,skwb8
24840013,Frontier,Fiber,CA,West,-8,-7,500,500,skwb8
24807069,Frontier,Fiber,FL,South,-5,-4,500,500,skwb8
38098197,Frontier,Fiber,TX,South,-6,-5,500,500,skwb8
3766945,Frontier,Fiber,FL,South,-5,-4,500,500,skwb8
4172705,Frontier,Fiber,TX,South,-6,-5,500,500,skwb8
38098293,Frontier,Fiber,FL,South,-5,-4,500,500,skwb8
24839533,Frontier,Fiber,CA,West,-8,-7,500,500,skwb8
24839693,Frontier,Fiber,TX,South,-6,-5,500,500,skwb8
25755001,Frontier,Fiber,TX,South,-6,-5,500,500,skwb8
24839777,Frontier,Fiber,CA,West,-8,-7,500,500,skwb8
24807209,Frontier,Fiber,TX,South,-6,-5,500,500,skwb8
38966229,Frontier,Fiber,FL,South,-5,-4,500,500,skwb8
38407149,Frontier,Fiber,CA,West,-8,-7,500,500,skwb8
24807225,Frontier,Fiber,CA,West,-8,-7,500,500,skwb8
24806509,Frontier,Fiber,CA,West,-8,-7,500,500,skwb8
24839925,Frontier,Fiber,CA,West,-8,-7,500,500,skwb8
25886969,Frontier,Fiber,CA,West,-8,-7,500,500,skwb8
39876837,Frontier,Fiber,CA,West,-8,-7,500,500,skwb8
38098225,Frontier,Fiber,CA,West,-8,-7,500,500,skwb8
24840041,Frontier,Fiber,CA,West,-8,-7,500,500,skwb8
40729793,Frontier,Fiber,CA,West,-8,-7,500,500,skwb8
38098285,Frontier,Fiber,CA,West,-8,-7,500,500,skwb8
38098165,Frontier,Fiber,TX,South,-6,-5,500,500,skwb8
25754749,Frontier,Fiber,TX,South,-6,-5,500,500,skwb8
25619217,Hawaiian Telcom,Fiber,HI,West,-10,-10,500,500,skwb8
24839681,Frontier,Fiber,TX,South,-6,-5,500,500,skwb8
3894093,Frontier,Fiber,CA,West,-8,-7,500,500,skwb8
3782329,Frontier,Fiber,CA,West,-8,-7,500,500,skwb8
38098273,Frontier,Fiber,TX,South,-6,-5,500,500,skwb8
24734281,Frontier,Fiber,CA,West,-8,-7,500,500,skwb8
3708721,Frontier,Fiber,CA,West,-8,-7,500,500,skwb8
25754949,Frontier,Fiber,FL,South,-5,-4,500,500,skwb8
38098501,Frontier,Fiber,TX,South,-6,-5,500,500,skwb8
40843893,Frontier,Fiber,FL,South,-5,-4,500,500,skwb8
40206161,Frontier,Fiber,TX,South,-6,-5,500,500,skwb8
25619289,Hawaiian Telcom,Fiber,HI,West,-10,-10,500,500,skwb8
25619233,Hawaiian Telcom,Fiber,HI,West,-10,-10,500,500,skwb8
4172713,Frontier,Fiber,CA,West,-8,-7,500,500,skwb8
999459,Hawaiian Telcom,Fiber,HI,West,-10,-10,500,500,skwb8
999449,Hawaiian Telcom,Fiber,HI,West,-10,-10,500,500,skwb8
39774525,Frontier,Fiber,TX,South,-6,-5,500,500,skwb8
999135,Hawaiian Telcom,Fiber,HI,West,-10,-10,500,500,skwb8
941782,Frontier,Fiber,TX,South,-6,-5,500,500,ac1750v2
999421,Hawaiian Telcom,Fiber,HI,West,-10,-10,500,500,skwb8
39774589,Frontier,Fiber,IN,Midwest,-5,-4,500,500,skwb8
25834761,Frontier,Fiber,IN,Midwest,-5,-4,500,500,skwb8
25619321,Hawaiian Telcom,Fiber,HI,West,-10,-10,500,500,skwb8
40843913,Frontier,Fiber,TX,South,-6,-5,500,500,skwb8
40518697,Frontier,Fiber,TX,South,-6,-5,500,500,skwb8
25619297,Hawaiian Telcom,Fiber,HI,West,-10,-10,1000,300,skwb8
25619225,Hawaiian Telcom,Fiber,HI,West,-10,-10,1000,300,skwb8
25619269,Hawaiian Telcom,Fiber,HI,West,-10,-10,300,300,skwb8
999723,Hawaiian Telcom,Fiber,HI,West,-10,-10,300,300,skwb8
996285,Verizon,Fiber,VA,South,-5,-4,300,300,skwb8
626796,Verizon,Fiber,MD,South,-5,-4,300,300,wdr3600
1002258,Verizon,Fiber,MD,South,-5,-4,300,300,skwb8
3814989,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,1000,250,skwb8
24733409,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,1000,250,skwb8
24558801,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,1000,250,skwb8
3798909,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,1000,250,skwb8
24558809,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,750,250,skwb8
1000463,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,750,250,skwb8
1000922,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,750,250,skwb8
25170181,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,750,250,skwb8
25017693,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,750,250,skwb8
1000768,Frontier,Fiber,OH,Midwest,-5,-4,750,200,skwb8
1000151,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,750,200,skwb8
25658109,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,750,200,skwb8
3551837,Verizon,Fiber,PA,Northeast,-5,-4,200,200,skwb8
656782,Verizon,Fiber,DC,South,-5,-4,200,200,wdr3600
1001984,Verizon,Fiber,PA,Northeast,-5,-4,200,200,skwb8
948742,Verizon,Fiber,NY,Northeast,-5,-4,200,200,skwb8
3798741,Verizon,Fiber,VA,South,-5,-4,200,200,skwb8
25755169,Verizon,Fiber,RI,Northeast,-5,-4,200,200,skwb8
1006538,Verizon,Fiber,PA,Northeast,-5,-4,200,200,skwb8
1011922,Verizon,Fiber,VA,South,-5,-4,200,200,skwb8
996265,Verizon,Fiber,VA,South,-5,-4,200,200,skwb8
24329041,Verizon,Fiber,NJ,Northeast,-5,-4,200,200,skwb8
25755193,Verizon,Fiber,PA,Northeast,-5,-4,200,200,skwb8
1000023,Verizon,Fiber,MA,Northeast,-5,-4,200,200,skwb8
217204,Verizon,Fiber,NJ,Northeast,-5,-4,200,200,wdr3600
25619153,Verizon,Fiber,NY,Northeast,-5,-4,200,200,skwb8
35457057,Verizon,Fiber,MD,South,-5,-4,200,200,skwb8
3767001,Verizon,Fiber,NY,Northeast,-5,-4,200,200,skwb8
589748,Verizon,Fiber,NJ,Northeast,-5,-4,200,200,wdr3600
26397893,Verizon,Fiber,PA,Northeast,-5,-4,200,200,skwb8
4273781,Verizon,Fiber,NJ,Northeast,-5,-4,200,200,skwb8
3898433,Verizon,Fiber,DE,South,-5,-4,200,200,skwb8
942046,Verizon,Fiber,NY,Northeast,-5,-4,200,200,ac1750v2
1001962,Verizon,Fiber,NJ,Northeast,-5,-4,200,200,skwb8
36446301,Verizon,Fiber,MD,South,-5,-4,200,200,skwb8
675986,Verizon,Fiber,PA,Northeast,-5,-4,200,200,wdr3600
997351,Verizon,Fiber,VA,South,-5,-4,200,200,skwb8
800084,Verizon,Fiber,NY,Northeast,-5,-4,200,200,wdr3600
25754917,Frontier,Fiber,FL,South,-5,-4,200,200,skwb8
24839617,Frontier,Fiber,TX,South,-6,-5,200,200,skwb8
24806669,Frontier,Fiber,TX,South,-6,-5,200,200,skwb8
25754881,Frontier,Fiber,FL,South,-5,-4,200,200,skwb8
24839485,Frontier,Fiber,CA,West,-8,-7,200,200,skwb8
1000906,Frontier,Fiber,FL,South,-5,-4,200,200,skwb8
24839561,Frontier,Fiber,TX,South,-6,-5,200,200,skwb8
25754853,Frontier,Fiber,CA,West,-8,-7,200,200,skwb8
24767513,Frontier,Fiber,FL,South,-5,-4,200,200,skwb8
24806609,Frontier,Fiber,FL,South,-5,-4,200,200,skwb8
797156,Frontier,Fiber,FL,South,-5,-4,200,200,wdr3600
24840029,Frontier,Fiber,FL,South,-5,-4,200,200,skwb8
25834765,Frontier,Fiber,FL,South,-5,-4,200,200,skwb8
942652,Frontier,Fiber,TX,South,-6,-5,200,200,ac1750v2
1001860,Frontier,Fiber,CA,West,-8,-7,200,200,skwb8
24806841,Frontier,Fiber,CA,West,-8,-7,200,200,skwb8
3708677,Frontier,Fiber,CA,West,-8,-7,200,200,skwb8
24806681,Frontier,Fiber,FL,South,-5,-4,200,200,skwb8
25754861,Frontier,Fiber,CA,West,-8,-7,200,200,skwb8
36509057,Frontier,Fiber,FL,South,-5,-4,200,200,skwb8
24806949,Frontier,Fiber,TX,South,-6,-5,200,200,skwb8
25754649,Frontier,Fiber,FL,South,-5,-4,200,200,skwb8
942630,Frontier,Fiber,FL,South,-5,-4,200,200,ac1750v2
39011057,Frontier,Fiber,CA,West,-8,-7,200,200,skwb8
25755009,Frontier,Fiber,CA,West,-8,-7,200,200,skwb8
24768085,Frontier,Fiber,NY,Northeast,-5,-4,200,200,skwb8
24839649,Frontier,Fiber,TX,South,-6,-5,200,200,skwb8
24806925,Frontier,Fiber,CA,West,-8,-7,200,200,skwb8
39011053,Frontier,Fiber,CA,West,-8,-7,200,200,skwb8
24806485,Frontier,Fiber,FL,South,-5,-4,200,200,skwb8
24768021,Frontier,Fiber,FL,South,-5,-4,200,200,skwb8
1000183,Frontier,Fiber,CA,West,-8,-7,200,200,skwb8
25017717,Frontier,Fiber,NY,Northeast,-5,-4,200,200,skwb8
3994497,Frontier,Fiber,FL,South,-5,-4,150,150,skwb8
24806577,Frontier,Fiber,TX,South,-6,-5,150,150,skwb8
24839653,Frontier,Fiber,CA,West,-8,-7,150,150,skwb8
3551873,Verizon,Fiber,NJ,Northeast,-5,-4,150,150,skwb8
607774,Verizon,Fiber,MA,Northeast,-5,-4,150,150,wr1043nd
24839853,Frontier,Fiber,FL,South,-5,-4,150,150,skwb8
24839793,Frontier,Fiber,TX,South,-6,-5,150,150,skwb8
24839601,Frontier,Fiber,TX,South,-6,-5,150,150,skwb8
25754733,Frontier,Fiber,TX,South,-6,-5,150,150,skwb8
3892825,Frontier,Fiber,TX,South,-6,-5,150,150,skwb8
1001374,Verizon,Fiber,MD,South,-5,-4,150,150,skwb8
25754873,Frontier,Fiber,CA,West,-8,-7,150,150,skwb8
3708597,Frontier,Fiber,FL,South,-5,-4,150,150,skwb8
1000850,Frontier,Fiber,FL,South,-5,-4,150,150,skwb8
24806757,Frontier,Fiber,CA,West,-8,-7,150,150,skwb8
1002136,Verizon,Fiber,NJ,Northeast,-5,-4,150,150,skwb8
24839705,Frontier,Fiber,CA,West,-8,-7,150,150,skwb8
24839837,Frontier,Fiber,TX,South,-6,-5,150,150,skwb8
3767165,Frontier,Fiber,CA,West,-8,-7,150,150,skwb8
24839453,Frontier,Fiber,TX,South,-6,-5,150,150,skwb8
25754929,Frontier,Fiber,FL,South,-5,-4,150,150,skwb8
24839673,Frontier,Fiber,FL,South,-5,-4,150,150,skwb8
24839889,Frontier,Fiber,FL,South,-5,-4,150,150,skwb8
24869185,Frontier,Fiber,TX,South,-6,-5,150,150,skwb8
24869189,Frontier,Fiber,FL,South,-5,-4,150,150,skwb8
24806585,Frontier,Fiber,FL,South,-5,-4,150,150,skwb8
3782373,Frontier,Fiber,TX,South,-6,-5,150,150,skwb8
24839817,Frontier,Fiber,FL,South,-5,-4,150,150,skwb8
941700,Frontier,Fiber,IN,Midwest,-5,-4,150,150,ac1750v2
25658149,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,500,125,skwb8
3814905,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,500,125,skwb8
24360105,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,500,125,skwb8
4062593,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,500,125,skwb8
24525893,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,500,125,skwb8
5281653,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,500,125,skwb8
25834693,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,500,125,skwb8
24767653,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,500,125,skwb8
